"","Season1","Season2","Season3","Season4","quarter","week_num","Pre_weaning_mortality","MYCOatPlacement","PRRSatPlacement","avg_parity_at_farrow3","Lactation_days3","LateralCoronavirus","LateralPRRS","LateralEnteric","OtherHealthIssue","mortality_60days"
"268",0,0,1,0,3,33,0.102338,1,1,3.68977364341085,18.0176,0,0,0,0,5.53118443639138
"269",0,0,1,0,3,34,0.110807,1,1,4.25021398002853,17.8496909177366,0,0,0,0,2.57955187347016
"270",0,0,1,0,3,35,0.172932,1,1,4.6,25.1,0,0,0,0,12.7980922098569
"271",0,0,1,0,3,35,0.108297,1,0,4.2,19.2,0,0,0,0,2.57085020242915
"272",0,0,1,0,3,35,0.16637,1,1,4.68585639586787,20.5379160821324,0,0,0,0,1.41019297377536
"273",0,0,1,0,3,35,0.16637,1,1,4.68585639586787,20.5379160821324,0,0,0,0,1.67237834132968
"274",0,0,1,0,3,37,0.108702,1,0,3.3,19,0,0,1,0,1.78275290215589
"275",0,0,0,1,4,52,0.224937,0,1,3.5,21.3,0,0,0,0,2.1475985942991
"276",0,0,1,0,3,33,0.10722,0,0,3.5,16.7,0,1,1,0,9.04522613065327
"277",0,0,1,0,3,33,0.102338,1,1,3.68977364341085,18.0176,0,0,0,0,6.09188168659534
"278",0,0,1,0,3,36,0.120177,1,1,4.5485401459854,21.0766423357664,0,0,0,0,2.61359067149176
"279",0,0,1,0,3,36,0.130231,1,0,3.93823529411765,18.4764705882353,0,0,0,0,2.03045685279188
"280",0,0,1,0,3,36,0.168536,0,0,3.35829787234043,19.1417021276596,0,0,1,0,2.5226645644462
"281",0,0,1,0,3,31,0.16416,1,1,4.66664774519079,19.5997414064964,0,0,0,0,0.974605353466026
"282",0,0,1,0,3,33,0.143217,1,1,4.39856221198157,20.4498801843318,1,0,1,0,2.71475664145821
"283",0,0,1,0,3,33,0.245429,1,1,1,21.1,0,0,0,0,23.2050333086603
"284",0,0,1,0,3,34,0.145479,0,0,4.35218842376275,16.2990273672166,0,0,1,0,2.97142857142857
"285",0,0,1,0,3,35,0.138997,1,0,4.54638208269525,20.8765122511485,0,0,0,0,1.3495977160654
"286",0,0,1,0,3,36,0.119848,1,0,4.61212697205854,17.5969397452956,0,0,0,0,1.67185069984448
"287",0,0,1,0,3,36,0.218563,1,1,3.7,16.4,0,0,0,0,3.8032244729227
"288",0,0,1,0,3,36,0.15593,1,1,3.07269115120275,19.9742053264605,0,0,0,0,3.59361135758651
"289",0,0,1,0,3,38,0.146628,1,1,4.45763732129421,22.4512227238525,0,0,0,0,2.6825062272466
"290",0,0,1,0,3,34,0.110807,1,1,4.25021398002853,17.8496909177366,0,0,0,0,2.59767248545303
"291",0,0,1,0,3,35,0.12359,1,0,3.9,18.3,0,1,0,0,3.55006752845842
"292",0,0,1,0,3,35,0.107771,0,0,4.39918149686861,16.4997953742172,0,1,0,0,1.70918999256874
"293",0,0,1,0,3,37,0.12002,0,1,4,20.5,0,0,1,0,3.66307541625857
"294",0,0,1,0,3,33,0.10722,0,0,3.5,16.7,0,1,1,0,10.1087092340372
"295",0,0,1,0,3,36,0.168536,0,0,3.35829787234043,19.1417021276596,0,0,1,0,3.12561047079508
"296",0,0,1,0,3,37,0.14197,1,1,3.1,17.8,0,1,0,0,3.32932210188528
"297",0,0,1,0,3,35,0.16637,1,1,4.68585639586787,20.5379160821324,0,0,0,0,1.09863864342011
"298",0,0,1,0,3,36,0.130231,1,0,3.93823529411765,18.4764705882353,0,0,0,0,1.94408038444736
"299",0,0,1,0,3,36,0.15593,1,1,3.07269115120275,19.9742053264605,0,0,0,0,2.87975379204221
"300",0,0,1,0,3,37,0.126022,1,1,4.7,17.4,0,0,0,0,9.78989718372821
"301",0,0,1,0,3,31,0.145698,1,0,3.86611947667243,18.5654036040484,0,0,0,0,1.6533637400228
"302",0,0,1,0,3,34,0.114075,1,0,4.29777946000505,18.2115064345193,0,1,0,0,2.86137148495313
"303",0,0,1,0,3,34,0.111111,1,1,3.3,21.4,0,0,1,0,3.81551362683438
"304",0,0,1,0,3,36,9.173313,1,1,3.6,16.6,0,0,0,0,4.53846153846154
"305",0,0,1,0,3,36,0.1268,0,1,3.4,22.4,0,0,0,0,1.47431467403824
"306",0,0,1,0,3,37,0.134461,1,1,4,15.6,0,0,0,0,3.86416861826698
"307",0,0,1,0,3,38,0.117736,1,1,4.00024553782227,19.101841533667,0,0,0,0,2.04245094112935
"308",0,0,1,0,3,33,0.12093,0,1,4.2,19.7,0,0,0,0,4.82346131584025
"309",0,0,1,0,3,34,9.260493,1,0,3.42881417647773,17.3201602136182,0,1,0,0,0.635386119257087
"310",0,0,1,0,3,39,0.111648,1,1,3.8,18.6,0,0,0,0,2.30739147438404
"311",0,0,1,0,3,31,0.125384,0,0,3.7,15.1,0,1,1,0,3.33397945338244
"312",0,0,1,0,3,34,0.158341,1,1,4,18.9,0,0,0,0,2.02808112324493
"313",0,0,1,0,3,34,0.118397,1,0,5.1,16.2503707270101,0,0,0,0,2.20733149389042
"314",0,0,1,0,3,34,0.148806,1,1,3.1,23.2,0,0,0,0,4.33371958285052
"315",0,0,1,0,3,36,9.012629,0,0,4.2,20,0,1,1,0,2.80665280665281
"316",0,0,1,0,3,37,0.126492,1,1,3,23.6,0,0,0,0,3.710407239819
"317",0,0,1,0,3,39,0.125434,1,1,3.4,19.8,0,0,1,0,1.97206244864421
"318",0,0,1,0,3,33,0.133922,0,1,3.2,18.3,0,0,0,0,1.62928886333142
"319",0,0,1,0,3,36,0.130231,1,0,3.93823529411765,18.4764705882353,0,0,0,0,2.06595152959873
"320",0,0,1,0,3,37,0.108702,1,0,3.3,19,0,0,1,0,1.26436781609195
"321",0,0,1,0,3,38,0.125049,1,0,3.37202235417394,17.5310047735476,0,0,0,0,1.69576059850374
"322",0,0,1,0,3,38,0.108868,1,0,4.1,20.7,0,0,1,0,4.82897384305835
"323",0,0,1,0,3,39,0.126356,1,1,4.17182561307902,24.5333514986376,0,0,0,0,2.58012497480347
"324",0,0,1,0,3,39,0.111353,1,1,4.9,23,0,0,0,0,3.34821428571429
"325",0,0,1,0,3,39,0.152442,1,1,5.2,16.6,0,0,0,0,5.51181102362205
"326",0,0,1,0,3,35,0.107771,0,0,4.39918149686861,16.4997953742172,0,1,0,0,0.642753472942152
"327",0,0,1,0,3,35,0.108297,1,0,4.2,19.2,0,0,0,0,2.07865168539326
"328",0,0,1,0,3,35,0.118267,0,0,2.3,19.7,0,0,1,0,2.08714756499451
"329",0,0,1,0,3,37,0.110775,0,0,3.6,17.2,0,0,1,0,2.50478011472275
"330",0,0,1,0,3,34,0.284132,1,1,4.2,20.5,0,0,0,0,11.8222584590298
"331",0,0,1,0,3,36,9.173313,1,1,3.6,16.6,0,0,0,0,4.60629921259843
"332",0,0,1,0,3,38,0.244905,1,1,4,15.9,0,0,0,0,13.7976929902396
"333",0,0,1,0,3,39,0.133626,1,1,3.6,20.1,0,0,0,0,2.26928895612708
"334",0,0,1,0,3,39,0.10471,1,0,3.6,19.6,0,1,0,0,4.07751312071054
"335",0,0,1,0,3,32,0.127121,1,1,4.5,18.3,0,0,0,0,2.92645360030805
"336",0,0,1,0,3,38,0.125049,1,0,3.37202235417394,17.5310047735476,0,0,0,0,3.2258064516129
"337",0,0,1,0,3,34,0.139979,1,0,4.5,17.8942537676228,0,0,1,0,4.99803227075954
"338",0,0,1,0,3,36,0.119848,1,0,4.61212697205854,17.5969397452956,0,0,0,0,2.02541699761716
"339",0,0,1,0,3,36,0.168536,0,0,3.35829787234043,19.1417021276596,0,0,1,0,1.82757250695272
"340",0,0,1,0,3,37,0.162372,1,1,4.8,17.1,0,0,0,0,3.92083644510829
"341",0,0,1,0,3,37,0.110775,0,0,3.6,17.2,0,0,1,0,2.78868813825609
"342",0,0,1,0,3,38,0.121693,0,0,2.4,19.7,0,0,0,0,1.80888714117184
"343",0,0,1,0,3,38,0.121693,0,0,2.4,19.7,0,0,0,0,2.17908082408875
"344",0,0,1,0,3,36,0.209533,1,1,1,19.2,0,0,0,0,19.5028011204482
"345",0,0,1,0,3,36,0.1268,0,1,3.4,22.4,0,0,0,0,1.18613138686131
"346",0,0,0,1,4,40,9.537677,1,1,3.46032187802517,18.4089666021297,0,0,0,0,1.71534538711173
"347",0,0,1,0,3,37,0.148828,1,1,4.76731064483112,20.727207011259,0,0,0,0,1.40934484509904
"348",0,0,1,0,3,38,0.116356,1,1,3.43567735907817,18.9194394269698,0,0,0,0,3.11708058793715
"349",0,0,1,0,3,39,0.149096,1,0,4.3,19.0430584650543,0,1,1,0,4.38895194854332
"350",0,0,1,0,3,35,0.118267,0,0,2.3,19.7,0,0,1,0,2.65470181342307
"351",0,0,1,0,3,39,0.149096,1,0,4.3,19.0430584650543,0,1,1,0,6.29458665547629
"352",0,0,1,0,3,36,9.012629,0,0,4.2,20,0,1,1,0,3.36700336700337
"353",0,0,1,0,3,38,0.105474,0,0,3.6,19.2,1,1,0,0,16.9420403881458
"354",0,0,1,0,3,38,0.116356,1,1,3.43567735907817,18.9194394269698,0,0,0,0,3.42396777442095
"355",0,0,1,0,3,36,0.1268,0,1,3.4,22.4,0,0,0,0,1.89567263694601
"356",0,0,1,0,3,38,0.126436,1,0,4.50016109163271,16.2492750876528,0,1,0,0,2.38731856378915
"357",0,0,1,0,3,39,0.10471,1,0,3.6,19.6,0,1,0,0,2.98695835086243
"358",0,0,1,0,3,39,0.111648,1,1,3.8,18.6,0,0,0,0,3.15084679007483
"359",0,0,0,1,4,41,0.15864,1,1,3.69394107837688,19.5045580878266,0,0,0,0,6.23455616802889
"360",0,0,0,1,4,41,0.158898,0,1,3.9,22.6,0,0,1,0,8.07676929228309
"361",0,0,1,0,3,38,0.244905,1,1,4,15.9,0,0,0,0,13.2746607994133
"362",0,0,1,0,3,38,0.117736,1,1,4.00024553782227,19.101841533667,1,0,0,0,1.98549064528446
"363",0,0,1,0,3,38,0.126436,1,0,4.50016109163271,16.2492750876528,0,1,0,0,2.20898962735305
"364",0,0,1,0,3,38,0.102652,1,1,2.9,18.5,0,0,0,0,2.86992172940738
"365",0,0,0,1,4,41,0.165629,0,1,3.45094954920391,24.9863802033378,0,0,0,0,2.82071097372488
"366",0,0,1,0,3,34,0.146483,0,0,2.5,18.3,0,0,0,0,1.23711340206186
"367",0,0,1,0,3,38,0.105474,0,0,3.6,19.2,0,1,0,0,19.8162146139025
"368",0,0,1,0,3,39,0.126356,1,1,4.17182561307902,24.5333514986376,0,0,0,0,2.58064516129032
"369",0,0,0,1,4,40,0.111586,0,1,2.7,20.5,0,0,0,0,2.39417736065888
"370",0,0,1,0,3,35,0.138997,1,0,4.54638208269525,20.8765122511485,0,0,0,0,1.69226763863577
"371",0,0,1,0,3,39,0.139872,1,1,3.3,17.3,0,0,0,0,3.92452830188679
"372",0,0,0,1,4,40,0.116599,1,0,4.34852605553442,16.4443990110308,0,0,0,0,1.8706924844109
"373",0,0,1,0,3,36,0.218563,1,1,3.7,16.4,0,0,0,0,3.97000441111601
"374",0,0,1,0,3,37,0.124098,1,0,3.61549838049257,18.5115626718817,0,1,0,0,2.26925038245793
"375",0,0,1,0,3,39,0.18228,1,1,1,20.4,0,0,0,0,16.4082687338501
"376",0,0,0,1,4,40,0.116599,1,0,4.34852605553442,16.4443990110308,0,0,0,0,2.12936922458819
"377",0,0,0,1,4,41,0.135382,1,1,4.40073858549687,20.5876454789615,0,0,0,0,1.51410874053682
"378",0,0,1,0,3,39,0.114915,0,0,3.8,17.1,0,0,0,0,1.94449688502926
"379",0,0,0,1,4,40,9.537677,1,1,3.46032187802517,18.4089666021297,0,0,0,0,1.25539956803456
"380",0,0,1,0,3,39,0.139872,1,1,3.3,17.3,0,0,0,0,4.53781512605042
"381",0,0,0,1,4,40,0.120081,1,1,3.7,21.7,0,0,0,0,2.79329608938547
"382",0,0,0,1,4,40,0.121131,0,0,3.91149524632671,19.7310285220398,1,1,0,0,9.03838217086257
"383",0,0,0,1,4,41,0.15864,1,1,3.69394107837688,19.5045580878266,1,0,0,0,5.0125313283208
"384",0,0,0,1,4,42,0.169659,1,1,3.36537026124533,23.4799253584757,0,0,0,0,2.61991132607819
"385",0,0,0,1,4,40,0.10568,0,1,4.5,19.2,0,0,1,0,8.10904071773637
"386",0,0,0,1,4,40,0.116581,0,0,4.4,18.3,0,1,1,0,3.888354186718
"387",0,0,0,1,4,40,0.15701,1,1,3.86383928571429,20.715625,0,0,0,0,2.92350820985182
"388",0,0,0,1,4,40,0.154333,1,1,4.00101952486294,19.9233625084159,0,0,0,0,4.18868663143472
"389",0,0,0,1,4,44,0.11611,1,1,4.5,19.9,0,0,0,0,3.99850523168909
"390",0,0,1,0,3,39,0.149096,1,0,4.3,19.0430584650543,0,1,1,0,6.94180296690757
"391",0,0,0,1,4,41,0.162256,1,1,3.5,14.8,0,1,0,0,8.46743295019157
"392",0,0,0,1,4,43,9.595375,1,1,3.8,21.5,0,0,0,0,2.85605483625286
"393",0,0,1,0,3,38,0.146628,1,1,4.45763732129421,22.4512227238525,0,0,0,0,3.00578034682081
"394",0,0,1,0,3,39,0.152442,1,1,5.2,16.6,0,0,0,0,4.32414027919646
"395",0,0,1,0,3,39,0.114915,0,0,3.8,17.1,1,0,0,0,1.7724413950829
"396",0,0,0,1,4,40,0.15701,1,1,3.86383928571429,20.715625,0,0,0,0,2.53438113948919
"397",0,0,0,1,4,41,0.129411,1,1,3.4,22.6,0,0,0,0,2.9228371005456
"398",0,0,0,1,4,40,0.154333,1,1,4.00101952486294,19.9233625084159,0,0,0,0,4.36777024331871
"399",0,0,0,1,4,40,0.121131,0,0,3.91149524632671,19.7310285220398,0,1,0,0,13.4853168469861
"400",0,0,0,1,4,41,0.127896,1,1,3.6,18.4,0,0,0,0,1.15370301451433
"401",0,0,0,1,4,42,0.129342,1,1,3.5,17.7,0,0,0,0,2.88149350649351
"402",0,0,0,1,4,43,0.225367,1,1,4.74400231794476,20.278674908248,0,0,0,0,4.02724904828692
"403",0,0,1,0,3,39,0.110478,1,1,3.1,24.4,0,0,0,0,4.1962821213778
"404",0,0,0,1,4,40,9.537677,1,1,3.46032187802517,18.4089666021297,0,0,0,0,0.93764650726676
"405",0,0,0,1,4,41,0.135382,1,1,4.40073858549687,20.5876454789615,0,0,0,0,1.01809954751131
"406",0,0,0,1,4,41,0.111335,1,0,3.3,20.2,0,1,0,0,6.49790711580626
"407",0,0,0,1,4,40,0.112535,1,0,4.2,23.2,0,0,0,0,1.15852481173972
"408",0,0,0,1,4,41,0.10807,1,1,3.79987748851455,18.1376722817764,0,0,0,0,3.91897842360194
"409",0,0,0,1,4,42,0.158465,1,1,4.14206940600383,18.9935064935065,0,0,0,0,2.35398623140129
"410",0,0,0,1,4,42,9.585844,0,0,4,17,0,1,1,0,2.85197830889737
"411",0,0,0,1,4,43,0.125854,1,0,3.6,20.2,0,1,0,0,2.68714011516315
"412",0,0,0,1,4,43,0.117091,1,0,4.2,22.3,0,0,0,0,5.74098798397864
"413",0,0,0,1,4,40,0.116599,1,0,4.34852605553442,16.4443990110308,0,0,0,0,1.28706044587451
"414",0,0,0,1,4,41,0.1384,1,0,3.70185983216149,18.2316171467453,0,1,1,0,1.93872666347535
"415",0,0,0,1,4,42,0.105021,1,1,4.5,20.8,0,0,0,0,2.98507462686567
"416",0,0,0,1,4,42,0.109547,0,0,3.97640923764589,17.5825676682394,0,1,0,0,6.6289825282631
"417",0,0,1,0,3,33,0.10722,0,0,3.5,16.7,0,1,1,0,7.50699075069907
"418",0,0,1,0,3,36,0.108428,1,1,4,20.4,0,0,0,0,11.7213114754098
"419",0,0,1,0,3,38,0.210956,0,1,4,21.9,0,0,0,0,7.04441041347626
"420",0,0,0,1,4,40,0.116581,0,0,4.4,18.3,0,1,1,0,3.28827183047132
"421",0,0,0,1,4,42,0.143527,1,1,3.8,20.3,0,0,0,0,4.86906710310966
"422",0,0,0,1,4,42,0.29544,0,1,3.9,17.6,0,0,1,0,11.6806722689076
"423",0,0,0,1,4,40,0.194728,0,0,2.98595679012346,19.3429783950617,0,0,0,0,2.49742002063983
"424",0,0,0,1,4,41,0.150607,1,1,4.6,20.5,0,0,0,0,5.93797276853253
"425",0,0,0,1,4,43,0.216514,1,1,3.5,21.2,0,0,0,0,18.3063511830635
"426",0,0,0,1,4,44,0.149975,1,1,3.26784842496803,19.0564686737185,0,0,0,0,1.3198208814518
"427",0,0,0,1,4,45,0.124012,1,1,3.8,18.3,0,0,0,0,4.34782608695652
"428",0,0,0,1,4,42,0.175369,1,1,4.4668111388016,20.9364178134142,0,0,0,0,0.703426367143181
"429",0,0,0,1,4,43,0.125232,1,0,4.20225519867226,16.8842136092942,0,0,0,0,2.39399472509637
"430",0,0,0,1,4,40,0.111586,0,1,2.7,20.5,1,0,0,0,1.80927252167358
"431",0,0,0,1,4,42,0.109547,0,0,3.97640923764589,17.5825676682394,0,1,0,0,3.18668922729836
"432",0,0,0,1,4,44,0.143663,1,1,3.6,19.5,0,0,1,0,7.92637114951164
"433",0,0,0,1,4,47,0.122015,1,0,3.46638287216727,18.2950419431576,0,0,0,0,1.22494432071269
"434",0,0,0,1,4,40,0.121131,0,0,3.91149524632671,19.7310285220398,0,1,0,0,6.0396701582349
"435",0,0,0,1,4,42,0.187117,1,1,4.4,20.451671761559,0,0,0,0,4.88273740868897
"436",0,0,0,1,4,42,0.106295,1,1,3.6,23.6,0,0,0,0,4.4846763696604
"437",0,0,0,1,4,43,0.161862,1,1,3.8,13.3,0,0,0,0,8.70065159064776
"438",0,0,0,1,4,44,0.198367,0,1,3.9,22.7,0,0,0,0,5.85443037974684
"439",0,0,0,1,4,40,0.112535,1,0,4.2,23.2,0,0,0,0,1.11068556108771
"440",0,0,0,1,4,41,0.129814,1,1,3.1,18.2027170919772,0,0,1,0,6.11783578824559
"441",0,0,0,1,4,42,0.187117,1,1,4.4,20.451671761559,0,0,0,0,5.06204451447705
"442",0,0,0,1,4,42,0.118545,0,0,3.8,17,0,0,1,0,8.8963963963964
"443",0,0,0,1,4,44,0.115197,0,0,3.8,15.7,0,0,0,0,2.25707727620505
"444",0,0,0,1,4,45,0.129428,1,1,3.20229707557186,20.316079529003,0,0,0,0,1.04867431737238
"445",0,0,0,1,4,45,0.191416,0,1,3.3,19.6,0,0,1,0,4.40024110910187
"446",0,0,0,1,4,46,0.119614,1,0,3.95474320241692,17.7515810674723,0,0,0,0,1.34529147982063
"447",0,0,0,1,4,41,0.1384,1,0,3.70185983216149,18.2316171467453,0,1,1,0,0.891600187705303
"448",0,0,0,1,4,42,0.143527,1,1,3.8,20.3,0,0,0,0,4.62827988338192
"449",0,0,0,1,4,44,0.123622,1,1,4.8,20.2,0,0,0,0,2.40404892450443
"450",0,0,0,1,4,44,0.144685,1,1,4.62715164584258,21.0991437813154,0,0,0,0,1.76620962119452
"451",0,0,0,1,4,41,0.116745,0,1,4.6,18.3,0,0,0,0,4.46164352378784
"452",0,0,0,1,4,42,0.158465,1,1,4.14206940600383,18.9935064935065,0,0,0,0,2.21926320461607
"453",0,0,0,1,4,42,0.129342,1,1,3.5,17.7,0,0,0,0,2.23091976516634
"454",0,0,0,1,4,42,0.127351,1,1,3.45188935771214,21.8478199718706,0,0,1,0,3.95480225988701
"455",0,0,0,1,4,45,0.121524,1,1,4.01514143094842,21.7029950083195,0,0,0,0,3.15306326082618
"456",0,0,0,1,4,42,0.132807,0,1,2.9,19.6,0,0,0,0,1.90242983612733
"457",0,0,0,1,4,43,0.125854,1,0,3.6,20.2,0,1,0,0,3.27287066246057
"458",0,0,0,1,4,44,0.11611,1,1,4.5,19.9,0,0,0,0,3.52191832146872
"459",0,0,0,1,4,44,0.1177,0,1,4,17.9,0,0,0,0,2.55344418052257
"460",0,0,0,1,4,44,0.115197,0,0,3.8,15.7,0,0,0,0,1.70838299562972
"461",0,0,0,1,4,44,0.123622,1,1,4.8,20.2,0,0,0,0,2.64350453172205
"462",0,0,0,1,4,44,0.124234,1,1,3.5,18.5,0,0,0,0,19.0650406504065
"463",0,0,0,1,4,45,0.168902,1,1,4.1,16.4,0,0,0,0,12.609736632083
"464",0,0,0,1,4,45,0.221812,0,1,4.3,19.6,0,0,0,0,5.75421290587752
"465",0,0,0,1,4,41,0.10807,1,1,3.79987748851455,18.1376722817764,0,0,0,0,2.0551724137931
"466",0,0,0,1,4,44,0.149975,1,1,4.34571311643135,18.6964804583589,0,1,0,0,5.16479099678457
"467",0,0,0,1,4,45,0.15785,1,0,4.59648117839607,16.9894435351882,0,0,0,0,1.09803921568627
"468",0,0,0,1,4,45,0.125729,0,0,4.8,17.8,0,0,0,0,1.55763239875389
"469",0,0,0,1,4,42,0.132807,0,1,2.9,19.6,0,0,0,0,1.63997684738568
"470",0,0,0,1,4,42,0.29544,0,1,3.9,17.6,0,0,1,0,10.9426229508197
"471",0,0,0,1,4,45,0.177612,1,1,4.1,19.7,0,0,0,0,8.41436050860135
"472",0,0,0,1,4,46,0.151468,1,1,4.2,19.6,0,0,0,0,2.17138425746413
"473",0,0,0,1,4,42,0.105021,1,1,4.5,20.8,0,0,0,0,2.04081632653061
"474",0,0,0,1,4,42,0.163797,1,1,1,21.1,0,0,0,0,9.52194357366771
"475",0,0,0,1,4,43,0.125232,1,0,4.20225519867226,16.8842136092942,1,0,0,0,5.53833436660467
"476",0,0,0,1,4,43,0.151155,1,0,4.27551224387806,18.9469265367316,0,1,0,0,2.38709677419355
"477",0,0,0,1,4,44,0.126201,1,1,3.5,20.1,0,0,0,0,6.06571187868576
"478",0,0,0,1,4,46,0.119614,1,0,3.95474320241692,17.7515810674723,0,0,0,0,1.43973673385438
"479",0,0,0,1,4,41,0.116745,0,1,4.6,18.3,0,0,0,0,3.93700787401575
"480",0,0,0,1,4,42,0.118545,0,0,3.8,17,0,0,1,0,8.46492838780756
"481",0,0,0,1,4,44,0.144685,1,1,4.62715164584258,21.0991437813154,0,0,0,0,1.92552739629053
"482",0,0,0,1,4,44,0.125253,1,1,3.94886641475883,18.6382862858413,0,0,0,0,5.56973775818055
"483",0,0,0,1,4,45,0.121524,1,1,4.01514143094842,21.7029950083195,0,0,0,0,2.958349552355
"484",0,0,0,1,4,41,0.10807,1,1,3.79987748851455,18.1376722817764,0,0,0,0,2.41059602649007
"485",0,0,0,1,4,45,0.151612,1,1,4.55499568924226,19.5071366989175,0,0,0,0,5.5
"486",0,0,0,1,4,48,0.163096,1,0,4.15065217391304,17.0991699604743,0,0,0,0,0.587002096436059
"487",0,0,0,1,4,42,9.585844,0,0,4,17,0,1,1,0,1.84581976112921
"488",0,0,0,1,4,44,0.115197,0,0,3.8,15.7,0,0,0,0,2.16025137470542
"489",0,0,0,1,4,44,0.117952,1,1,3.6,26.6,0,0,1,0,3.8233355306526
"490",0,0,0,1,4,44,0.125253,1,1,3.94886641475883,18.6382862858413,0,0,0,0,4.78786442284902
"491",0,0,0,1,4,45,0.191416,0,1,3.3,19.6,0,0,1,0,3.67816091954023
"492",0,0,0,1,4,44,0.109796,0,0,4.74744493666937,17.2051101266613,0,1,0,0,3.66088631984586
"493",0,0,0,1,4,46,0.144064,1,1,4.16980040825584,18.4711612610569,0,0,0,0,2.82996984458362
"494",0,0,0,1,4,48,0.10711,1,1,3.2505698005698,19.4777120315582,0,0,0,0,1.44891944990177
"495",0,0,0,1,4,44,0.144685,1,1,4.62715164584258,21.0991437813154,0,0,0,0,1.54449620004903
"496",0,0,0,1,4,44,0.131555,1,1,4.1508166969147,17.1491833030853,0,0,0,0,6.1072492552135
"497",0,0,0,1,4,45,0.129428,1,1,3.20229707557186,20.316079529003,0,0,0,0,1.11754140890042
"498",0,0,0,1,4,45,0.132101,1,0,3.4527599346761,15.6729994556342,0,0,0,0,3.59307359307359
"499",0,0,0,1,4,47,0.150459,1,1,4.4,15.9,0,0,0,0,8.82891125343092
"500",0,0,1,0,3,37,0.12002,0,1,4,20.5,0,0,1,0,4.09610082709728
"501",0,0,0,1,4,45,0.221812,0,1,4.3,19.6,0,0,0,0,6.25978090766823
"502",0,0,0,1,4,46,0.123909,1,1,3.8516846361186,18.3947054293415,0,0,0,0,8.32363213038417
"503",0,0,0,1,4,46,0.14304,0,0,3.59789915966387,21.2411764705882,1,0,0,0,3.46943592164267
"504",0,0,0,1,4,47,0.150236,1,0,4.1,17.6389016018307,0,0,0,0,6.82699767261443
"505",0,0,0,1,4,44,0.126201,1,1,3.5,20.1,0,0,0,0,4.66342254663423
"506",0,0,0,1,4,45,0.168902,1,1,4.1,16.4,0,0,0,0,12.3023524874663
"507",0,0,0,1,4,46,0.111071,1,1,4.80305691798791,22.2718261663055,1,0,0,0,2.53714285714286
"508",0,0,0,1,4,47,0.123768,0,0,3.9,16.6,0,0,1,0,2.35153447588681
"509",0,0,0,1,4,47,0.167635,0,1,3.8,23.6,0,0,0,0,2.60176248426353
"510",0,0,0,1,4,48,0.163096,1,0,4.15065217391304,17.0991699604743,0,0,0,0,1.04417670682731
"511",0,0,0,1,4,49,0.186862,1,1,3.6,18.7,0,0,0,0,3.74203821656051
"512",0,0,0,1,4,43,0.216514,1,1,3.5,21.2,0,0,0,0,18.4898710865562
"513",0,0,0,1,4,45,0.151612,1,1,4.55499568924226,19.5071366989175,0,0,0,0,3.50665054413543
"514",0,0,0,1,4,46,0.111071,1,1,4.80305691798791,22.2718261663055,0,0,0,0,2.96261462497061
"515",0,0,0,1,4,47,0.120647,1,1,4.1,19.5,0,0,0,0,11.5444015444015
"516",0,0,0,1,4,48,0.124763,1,0,4.20068259385666,16.0532423208191,0,0,0,0,3.34250884781754
"517",0,0,0,1,4,45,0.124012,1,1,3.8,18.3,0,0,0,0,4.06976744186047
"518",0,0,1,0,3,39,0.114713,1,0,3.93233754234678,18.602426855559,0,0,0,1,3.49508404693942
"519",0,0,0,1,4,43,0.151155,1,0,4.27551224387806,18.9469265367316,0,1,0,0,1.94035947712418
"520",0,0,0,1,4,43,0.117091,1,0,4.2,22.3,0,0,0,0,4.79543292102759
"521",0,0,0,1,4,44,0.149975,1,1,3.26784842496803,19.0564686737185,0,0,0,0,1.72371337109086
"522",0,0,0,1,4,44,0.117952,1,1,3.6,26.6,0,0,1,0,4.33544996715568
"523",0,0,0,1,4,45,0.125729,0,0,4.8,17.8,0,0,0,0,1.66396103896104
"524",0,0,0,1,4,46,0.151468,1,1,4.2,19.6,0,0,0,0,1.50115473441109
"525",0,0,0,1,4,46,0.120884,0,1,5.6,20,0,0,0,0,1.44962551340904
"526",0,0,0,1,4,45,0.116136,1,0,3.82143432216511,17.0697467021738,0,1,0,0,2.12271459559963
"527",0,0,0,1,4,47,0.10158,1,1,3.5,18.9,0,0,0,0,6.03916017928757
"528",0,0,0,1,4,44,0.149975,1,1,4.34571311643135,18.6964804583589,0,1,0,0,4.84600473831574
"529",0,0,0,1,4,46,0.120884,0,1,5.6,20,0,0,0,0,1.64744645799012
"530",0,0,0,1,4,46,0.144064,1,1,4.16980040825584,18.4711612610569,0,0,0,0,2.64854905573468
"531",0,0,0,1,4,47,0.122015,1,0,3.46638287216727,18.2950419431576,0,0,0,0,1.35167752836109
"532",0,0,0,1,4,47,0.121449,1,1,4.1,17.3,0,0,0,0,2.5974025974026
"533",0,0,0,1,4,47,0.10158,1,1,3.5,18.9,0,0,0,0,4.31012496812038
"534",0,0,0,1,4,48,0.26425,1,1,3.8,17.6,0,0,0,0,8.46947549441101
"535",0,0,0,1,4,40,0.191368,1,1,4.29297340214371,21.6928940055578,0,0,0,0,1.67156087644003
"536",0,0,0,1,4,44,0.109796,0,0,4.74744493666937,17.2051101266613,1,1,0,0,3.5910292025205
"537",0,0,0,1,4,44,0.143663,1,1,3.6,19.5,0,0,1,0,7.70259427654453
